frequency,cycle,realIMP,imIMP,label
9836.25122,5.0,0.40666,0.04799,1453
0.01999,131.0,1.34897,0.27539,970
13.95487,72.0,0.76865,0.11695,1973
379.40874,238.0,0.65262,0.07301,2425
3849.38246,1.0,0.39212,0.04534,903
0.01999,154.0,1.57173,0.75564,1720
12.17157,75.0,0.7793,0.08547,1713
0.51925,16.0,0.93975,0.22609,974
0.01999,140.0,1.05885,0.21116,736
15572.21931,70.0,0.4927,0.00692,1979
0.77695,27.0,0.96736,0.30073,518
0.01999,34.0,1.42834,0.14186,1640
0.01999,18.0,1.26676,0.12661,2193
0.01999,335.0,0.97622,0.08173,2247
178.84272,228.0,0.49533,0.13501,1367
7920.82018,18.0,0.32209,0.06516,1313
0.01999,256.0,1.39899,0.28268,1484
10121.20649,45.0,0.26967,0.02984,1362
9897.64014,125.0,0.52066,0.02798,1326
33.37504,212.0,0.8017,0.06177,2274
7.08561,37.0,1.02766,0.28108,252
5085.48231,144.0,0.39791,0.04445,1373
0.01999,171.0,1.60703,0.29868,235
793.4566,71.0,0.45073,0.08193,1288
151.31302,289.0,0.59152,0.10893,2430
0.01999,106.0,1.14002,0.12573,457
15725.7578,319.0,0.39982,0.04555,411
3356.11571,4.0,0.36284,0.11478,53
20004.453,6.0,0.42284,-0.00261,1612
12617.04616,160.0,0.46871,0.14513,674
216.4548,315.0,0.48628,0.18817,339
11.13858,260.0,0.77073,0.05918,2295
0.01999,141.0,1.59636,0.23525,1695
3.27956,57.0,1.11221,0.07714,1331
196.97038,122.0,0.60884,0.15362,669
2890.16274,35.0,0.52271,0.02439,1467
0.01999,201.0,1.67091,0.31533,187
0.01999,59.0,0.99261,0.16021,670
9900.79531,136.0,0.33503,0.03218,2131
0.74474,167.0,1.15005,0.14853,299
0.01999,121.0,1.38846,0.16938,434
15.38085,305.0,0.85713,0.26807,395
45.28824,159.0,0.91172,0.25953,446
3.83839,190.0,0.99023,0.44412,1132
2.24401,94.0,1.14231,0.25655,1085
727.47618,32.0,0.453,0.13304,1127
15665.24769,168.0,0.42486,0.00155,2214
10.02977,23.0,1.10754,0.20015,170
153.61377,65.0,0.58311,0.09867,1305
223.86669,77.0,0.6999,0.16072,411
0.01999,270.0,1.101,0.48342,1375
11.92311,152.0,0.95808,0.11238,2356
0.01999,159.0,1.39403,0.14468,521
0.01999,246.0,1.18699,0.20905,972
0.01999,204.0,1.36559,0.12787,388
1.56289,49.0,1.03353,0.11132,2089
0.01999,138.0,1.47356,0.46898,1819
4012.72827,42.0,0.2662,0.0248,461
154.88724,223.0,0.69468,0.10877,2221
18.34172,73.0,1.12889,0.25522,1238
48.11896,245.0,0.86869,0.11642,2019
129.10878,33.0,0.67209,0.11735,1771
3108.75352,62.0,0.46607,0.06865,1290
2634.41375,277.0,0.61256,0.08673,2110
47.76734,196.0,0.82475,0.23622,1958
0.01999,12.0,0.89857,0.0818,2057
1.91346,1.0,0.98501,0.09168,1783
0.01999,7.0,1.6208,0.12453,593
3.95423,210.0,1.53845,0.1748,1258
288.79303,325.0,0.63798,0.19028,403
1484.94356,127.0,0.45454,0.05096,25
0.01999,81.0,1.66275,0.09588,830
77.30574,264.0,0.66804,0.1295,2481
118.89374,189.0,0.60574,0.14619,515
20004.453,15.0,0.47834,-0.00966,1782
0.01999,76.0,0.81592,0.05583,2299
22.77332,202.0,0.53012,0.09419,285
3129.67861,9.0,0.46385,0.09812,697
1361.34495,89.0,0.58649,0.03737,227
3.08275,138.0,1.08265,0.13658,1399
0.01999,191.0,1.13553,0.18976,1392
2431.02067,326.0,0.41305,0.05445,2325
186.33776,183.0,0.59672,0.11306,1280
0.01999,295.0,1.29538,0.20977,561
1965.63844,98.0,0.99517,0.04284,2297
1051.10448,192.0,0.55927,0.17816,922
51.9196,106.0,1.4104,0.13538,1451
137.89735,73.0,0.54403,0.12262,1976
3807.30215,1.0,0.56504,0.07193,1128
1216.56899,23.0,0.60468,0.0379,2055
0.01999,259.0,0.64412,0.27583,222
0.01999,3.0,1.40744,0.08663,73
9792.57575,199.0,0.42774,-0.02827,320
1743.18507,27.0,0.45548,0.10088,644
237.18253,230.0,0.59754,0.21042,671
0.01999,71.0,1.21644,0.24626,130
507.64923,162.0,0.44601,0.06893,2064
0.01999,18.0,1.55387,0.23288,1507
431.02922,254.0,0.42122,0.14848,887
1.61026,193.0,1.14936,0.1283,2436
2821.4078,173.0,0.49236,0.07177,1243
422.34746,281.0,0.63255,0.60277,2222
0.01999,263.0,1.23196,0.29559,1971
271.48555,164.0,0.56799,0.10521,722
0.01999,12.0,1.35115,0.10203,1861
9899.52645,210.0,0.40583,0.05435,2112
25.60272,50.0,0.81699,0.28285,232
0.01999,229.0,1.87775,0.36013,508
67.6482,69.0,1.38378,0.11447,1651
2461.48174,233.0,0.42121,0.04126,1946
8.40933,168.0,0.98795,0.21873,569
0.01999,86.0,1.2267,0.82812,1433
0.01999,224.0,1.30795,0.02042,586
133.11918,222.0,0.66753,0.11894,2142
1062.88904,24.0,0.39115,0.13142,1956
136.5259,62.0,0.79447,0.2803,1289
4.55402,180.0,1.49634,0.05071,1940
370.02273,215.0,0.68077,0.09551,676
131.73313,79.0,0.60165,0.19627,1368
688.23321,144.0,0.50945,0.04919,2456
20004.453,20.0,0.27177,-0.04612,145
0.01999,279.0,1.80117,0.12838,2204
6.43685,74.0,1.03429,0.05933,1787
0.01999,70.0,1.11582,0.26646,1420
10.648,231.0,1.58796,0.55117,2001
9811.4152,9.0,0.35253,0.05378,2053
11.83137,191.0,1.08835,0.20985,740
0.22792,19.0,1.28756,0.22966,720
0.01999,38.0,1.20255,0.65424,1991
2382.24593,58.0,0.48064,0.12438,1797
246.44515,40.0,0.64481,0.13446,1595
12592.39568,95.0,0.28762,-0.03998,718
2.99831,294.0,0.99064,0.04899,2391
107.21865,253.0,0.57168,0.1959,2446
25.53489,39.0,0.72935,0.14266,1728
157.69222,165.0,0.69012,0.20749,530
660.88633,163.0,0.61619,0.0673,796
22.37658,208.0,0.6318,0.21841,564
0.01999,238.0,1.15635,-0.01541,2447
69.03962,104.0,0.73956,0.0813,2143
132.94892,273.0,0.68081,0.14135,2246
9.34902,239.0,1.07799,0.20089,1095
0.01999,37.0,1.33859,0.21352,606
0.01999,173.0,1.51622,0.23454,976
0.35079,53.0,0.92054,0.1637,646
6.24083,85.0,1.13744,0.23197,428
18.96962,138.0,0.85623,0.05206,2448
24.21103,176.0,0.6856,0.15326,1582
0.01999,126.0,1.07829,0.12806,824
5.07838,14.0,0.99781,0.31417,1714
15891.96523,143.0,0.33362,0.02427,271
12881.47537,77.0,0.28915,-0.04555,1210
2710.24912,36.0,0.38957,0.05983,290
2980.55516,29.0,0.33326,0.0314,388
84.10352,109.0,0.64445,0.14195,666
1.23162,76.0,1.24191,0.2247,1789
106.32301,98.0,0.79468,0.11093,1453
25.26944,67.0,0.62835,0.08605,2017
259.87932,181.0,0.56321,0.01314,635
11.6647,259.0,2.14619,0.28129,265
1.89858,335.0,0.9967,0.2048,663
743.06285,244.0,0.46007,0.04698,2459
184.17005,281.0,0.63759,0.08461,2201
0.35988,117.0,1.11642,0.0053,1497
228.11034,115.0,0.68008,0.19336,1849
0.82152,22.0,1.27896,0.28404,1127
3280.881,16.0,0.54194,0.03901,1760
53.69982,204.0,0.69367,0.23228,2203
1.0545,130.0,1.33816,0.14978,651
879.91462,275.0,0.4603,0.04677,708
2438.63906,4.0,0.42473,0.07363,63
0.01999,220.0,1.31001,0.61995,745
43.06,238.0,0.53388,0.1841,463
2762.59243,49.0,0.37146,0.05583,1726
1687.43129,259.0,0.65546,0.03993,377
4.94316,249.0,1.19933,0.05299,2475
3535.32011,30.0,0.405,0.04668,2295
10073.22699,128.0,0.48335,0.01951,709
0.01999,124.0,1.54311,0.19771,1605
5.961,130.0,0.79751,0.07518,2098
11.50441,56.0,1.27324,0.26925,1711
137.91421,128.0,0.88527,0.21751,530
0.01999,255.0,1.32159,0.43395,1706
0.18721,9.0,1.13008,0.05008,943
0.01999,196.0,1.05243,0.14045,669
13.43181,157.0,0.96677,0.24947,222
6.33508,224.0,0.99221,0.4016,1747
1715.43832,116.0,0.39882,0.09015,617
0.01999,158.0,1.38183,0.09035,512
0.01999,161.0,1.53825,0.39841,1224
17.56765,199.0,0.86473,0.20541,2095
42.80015,164.0,0.86988,0.11471,1725
5.70438,117.0,0.97623,0.24265,85
0.01999,253.0,1.36177,0.20868,1572
15771.33653,22.0,0.30528,-0.0029,2221
0.14209,336.0,1.55754,0.63472,358
385.37053,105.0,0.54748,0.12488,1584
16163.64935,10.0,0.38531,0.03414,1016
93.25208,110.0,1.17306,0.03891,517
12710.14925,11.0,0.3252,-0.05631,58
2907.40538,120.0,0.57094,0.08275,172
22.84447,79.0,0.67662,0.00621,1916
0.01999,27.0,1.42376,0.06055,491
164.18426,239.0,0.73007,0.14407,2121
0.01999,107.0,1.35774,0.25759,945
1.62818,28.0,0.86739,0.24292,35
12574.08841,127.0,0.32252,4e-05,2081
0.01999,100.0,0.68801,0.20404,1159
4.67647,226.0,0.84035,0.08555,2167
657.40928,66.0,0.459,0.03236,102
71.04391,89.0,1.04047,0.13822,993
574.98305,23.0,0.49595,0.0558,1823
2350.93364,208.0,0.36214,0.03094,303
93.16594,196.0,0.61849,0.18414,513
77.49443,11.0,0.68642,0.14234,599
0.24118,239.0,1.14337,0.23003,578
2563.70758,152.0,0.57983,0.0887,1743
9926.38898,73.0,0.48867,0.0125,1935
0.01999,120.0,0.93035,0.05691,2425
0.01999,255.0,1.21885,0.30889,1558
1.2041,94.0,0.93314,0.08698,718
3598.77668,19.0,0.3393,0.05106,493
0.49597,13.0,1.10802,0.29393,460
2.13465,82.0,1.6029,0.20271,671
0.01999,101.0,1.36232,0.47784,774
16068.47111,294.0,0.62275,0.03163,2395
17.93418,70.0,0.93759,0.26486,1267
5.65333,26.0,1.38686,0.08149,67
0.01999,218.0,1.49033,0.2717,579
195.18625,164.0,0.6926,0.19669,2060
25.37482,99.0,0.92533,0.18526,966
15687.83651,42.0,0.49969,-0.042,1946
2.70492,43.0,1.23846,0.14282,719
3997.19631,6.0,0.41238,0.05863,940
9912.40495,24.0,0.41486,0.05783,2120
2.24527,46.0,1.13273,0.21154,1496
3.06269,238.0,1.3516,0.35564,2008
0.01999,44.0,1.43201,0.25079,1491
0.01999,114.0,1.1111,0.1199,1717
2457.48547,159.0,0.47614,0.15212,1111
72.60184,136.0,0.65231,0.17214,1010
6300.36051,133.0,0.51068,0.05443,1513
7.63396,103.0,0.99165,0.24734,176
16227.13567,1.0,0.25417,-0.07202,2088
0.01999,7.0,1.61917,0.79375,1356
0.53046,69.0,1.06492,0.06076,1868
2608.07455,19.0,0.49617,0.04407,83
0.01999,257.0,1.02309,0.0467,368
2914.96673,42.0,0.42008,-0.04706,2316
15897.92077,104.0,0.47388,0.0122,788
4.1706,160.0,1.48839,0.05079,1124
1.76413,271.0,1.2196,0.17371,307
6199.18263,258.0,1.16278,0.04896,2484
0.01999,65.0,1.33896,0.56596,1407
3.92815,19.0,1.63599,0.30263,239
1804.06755,96.0,0.66497,0.04481,1283
3.873,9.0,1.3736,0.11053,13
10.83559,43.0,1.47283,0.02885,1567
2823.74656,318.0,0.42433,-0.00852,461
1006.39022,194.0,0.59896,0.02934,2500
2130.14181,10.0,0.55949,0.04704,1824
0.01999,234.0,1.373,0.89984,1792
627.03417,282.0,0.60474,0.07801,2500
0.01999,78.0,1.41449,0.13172,1424
259.30617,132.0,0.54368,0.14164,1046
5.38718,46.0,1.3741,0.10499,292
0.01999,86.0,1.51995,0.17311,1691
4233.28777,51.0,0.32329,0.03223,1220
72.21514,155.0,0.66569,0.13904,2110
3232.2304,54.0,0.35868,0.10788,148
0.35615,61.0,1.40494,0.23405,1221
471.32545,35.0,0.47573,0.20146,764
19.93741,303.0,0.91479,0.2558,2105
12595.31287,12.0,0.30365,-0.0352,1948
0.01999,36.0,1.64016,0.47712,562
12627.43683,154.0,0.2596,-0.01456,2380
2.97642,69.0,1.26413,0.127,1458
3272.56046,124.0,0.36645,0.02497,1415
15.24766,166.0,0.99951,0.23914,765
210.75444,75.0,0.65013,0.15194,1563
5637.04245,66.0,0.30568,0.04365,1744
1659.58023,56.0,0.33489,0.0947,124
3262.75609,48.0,0.31993,-0.04354,1292
0.01999,38.0,0.87862,0.11409,2153
1.99723,65.0,1.31439,0.72864,1002
11.95074,248.0,0.51358,0.13149,1906
3248.33869,120.0,0.51493,0.09094,1006
0.01999,67.0,0.95207,0.09377,2256
30.42472,46.0,0.83266,0.24437,104
9978.84278,122.0,0.35145,0.05619,411
12.80771,80.0,0.94676,0.29112,1711
8.4192,54.0,1.07848,0.0948,2302
4.05605,164.0,0.82692,0.27124,401
0.01999,51.0,1.31449,1.16291,1010
36.39054,27.0,0.60043,0.2425,715
33.41306,39.0,0.58873,0.18503,1128
0.01999,85.0,0.96882,-0.00151,2224
2940.03262,62.0,0.38286,0.05309,1787
293.41901,75.0,0.5798,0.16018,1371
0.01999,207.0,1.54198,0.11459,469
486.7732,35.0,0.52773,0.09147,1237
4.49949,73.0,1.31688,0.1232,378
1026.13069,334.0,0.46362,0.12813,474
0.01999,350.0,1.72181,0.57757,377
0.01999,302.0,0.84499,0.10322,2160
0.01999,159.0,1.46317,0.65694,1359
2.19911,108.0,0.90878,0.07353,2097
0.01999,36.0,1.05851,0.18266,1497
9.12497,92.0,0.7182,0.29676,1770
42.51125,121.0,0.97495,0.15865,1644
124.87663,116.0,0.79935,0.14748,1347
852.57139,168.0,0.49702,0.07301,2042
0.01999,90.0,1.6005,0.16217,1186
7.64216,35.0,0.96903,0.13966,1092
0.01999,133.0,1.39783,0.1341,31
25.33109,171.0,0.78865,0.22667,1432
5.28861,268.0,1.01833,0.14729,1813
0.01999,54.0,1.15504,0.03958,1861
0.01999,114.0,1.03182,0.05943,2230
6.1224,111.0,1.50496,0.19037,603
0.01999,235.0,1.60802,0.86837,672
2679.04105,191.0,0.58684,0.04148,2373
3177.58062,60.0,0.43978,0.06885,566
12.82881,55.0,0.7901,0.22095,1364
51.5477,222.0,0.87909,0.12401,2144
0.01999,56.0,1.02717,0.10016,1181
97.45008,209.0,0.70922,0.16735,1314
2.73091,223.0,0.95901,0.19514,1160
0.01999,181.0,1.0424,0.16379,1418
4.55962,211.0,0.91246,0.09201,2155
2.17267,280.0,1.03901,0.06924,431
4.0795,87.0,1.17058,0.19463,1637
0.01999,14.0,1.25214,0.21902,732
0.01999,242.0,0.60103,0.19358,374
0.01999,93.0,1.2147,0.40572,1256
6359.75865,78.0,0.3138,0.03141,1515
21.7871,50.0,0.49206,0.03594,1348
0.01999,165.0,1.24319,0.1681,1194
2816.41044,118.0,0.43772,0.08856,493
15954.36387,184.0,0.4075,-0.00174,850
7773.99727,27.0,0.4777,0.16475,561
28.70539,48.0,0.76372,0.22956,1683
0.01999,179.0,1.36261,0.12325,370
2991.2191,25.0,0.52364,0.04846,82
10.409,310.0,1.0155,0.23878,325
0.01999,117.0,1.49509,0.18888,1197
0.01999,217.0,1.58678,0.37614,1907
0.01999,26.0,1.30807,0.11277,615
127.83234,234.0,0.66552,0.30293,486
20004.453,10.0,0.26102,-0.08293,1298
25.39785,43.0,0.8206,0.25685,2182
9.01315,146.0,1.40511,0.18483,839
8.76556,22.0,0.9801,0.27266,988
597.40129,69.0,0.43006,0.0882,93
6.30509,102.0,0.76317,0.12781,1327
0.01999,190.0,1.00795,0.2022,1373
5.33066,210.0,1.1248,0.06346,2403
4038.46965,92.0,0.45416,0.05308,1357
2743.89772,236.0,0.35288,0.08868,289
7888.53499,142.0,0.30996,0.00995,2004
0.01999,39.0,1.46179,0.1629,1472
3.6889,94.0,0.98712,0.30089,1556
20001.3673,99.0,0.34346,-0.02492,1022
2477.33601,157.0,0.47371,0.1126,1247
4.49048,10.0,0.91602,0.25015,1851
1706.96727,36.0,0.60082,0.09814,2430
3243.91875,141.0,0.32382,0.04485,979
115.03848,188.0,1.36737,0.14579,276
59.8346,106.0,0.68118,0.20143,1636
2559.99995,58.0,0.46635,0.02398,2364
0.01999,19.0,1.13559,0.249,1108
2.48375,7.0,1.03436,0.36893,763
68.10001,186.0,0.77593,0.10498,1040
3.96201,47.0,1.0171,0.0949,2148
0.01999,10.0,1.09455,0.30044,1362
504.46885,52.0,0.68293,0.13796,2394
25.82861,15.0,0.43116,0.18807,1545
665.45264,27.0,0.45427,0.0613,200
198.46223,208.0,0.67824,0.23297,717
0.01999,248.0,1.24795,0.23373,1714
2983.03302,147.0,0.35604,0.06783,1774
34.55959,181.0,0.69577,0.05321,1835
2.82154,31.0,0.8229,0.05061,1770
2.07824,196.0,1.39013,0.24943,1155
20004.453,18.0,0.29557,-0.00795,727
163.23151,14.0,0.51294,0.22584,1411
569.70404,123.0,0.41998,0.10616,1198
0.01999,249.0,1.40883,0.13004,2235
2026.62049,276.0,0.67818,0.04941,2297
591.96904,70.0,0.46248,0.111,1646
299.86739,165.0,0.70094,0.22826,665
181.08306,296.0,0.55276,0.05859,1970
16021.81202,177.0,0.3157,-0.04511,1606
3735.18653,23.0,0.36769,0.04742,82
201.38317,3.0,0.80925,0.11533,1598
50.94455,29.0,0.62569,0.10214,637
2.27832,28.0,1.17948,0.24478,1724
249.77424,238.0,0.62469,0.20059,1215
306.10156,36.0,0.46903,0.15318,56
12298.20113,193.0,0.43843,-0.0479,2469
4.95473,100.0,1.18438,0.12947,308
0.01999,306.0,0.59787,0.27297,916
10076.31155,145.0,0.5606,-0.00257,2361
0.44605,253.0,0.68241,0.07161,2019
9.51833,158.0,1.47453,0.10406,454
514.90534,30.0,0.51975,0.05018,801
2316.96658,118.0,0.51777,0.08736,110
0.01999,242.0,1.06768,0.1929,708
1347.20782,311.0,0.40849,0.12913,2500
1334.29317,171.0,0.37424,0.18884,1651
0.01999,14.0,1.01949,0.35627,435
0.01999,131.0,1.47161,0.10229,933
302.27944,62.0,0.61934,0.15308,1967
10056.96813,196.0,0.2856,0.01013,2402
1.95744,84.0,0.90826,0.07629,1276
12432.15345,131.0,0.32274,-0.01062,2181
3387.31001,35.0,0.52149,0.10029,103
0.5567,82.0,1.11782,0.10742,2257
613.5957,44.0,0.53629,0.05837,1740
9.93731,241.0,1.42992,0.38142,1532
0.04278,251.0,1.12345,0.2651,1437
0.01999,230.0,1.02811,0.46788,710
6.70268,331.0,1.16199,0.29741,304
46.84095,93.0,0.77888,0.18686,1977
2509.61355,32.0,0.4667,0.09911,2346
0.01999,60.0,0.96613,0.08111,249
0.01999,66.0,0.83671,0.17398,398
0.01999,93.0,1.05142,0.5348,1335
0.01999,271.0,1.12585,0.04892,2338
2.76378,54.0,1.26919,0.07105,185
4.0262,181.0,1.06329,0.08434,2415
4347.28823,3.0,0.37187,0.05867,463
2895.05882,156.0,0.48415,0.01813,1695
10.94665,152.0,0.86822,0.23134,158
9.51595,211.0,0.84457,0.10044,300
3.18402,61.0,1.60063,0.11602,1801
8197.07412,122.0,0.44418,0.02971,1473
0.01999,207.0,1.35604,0.21109,558
0.01999,136.0,1.27643,0.52061,1108
0.01999,47.0,0.6872,0.17688,1394
56.52257,110.0,1.77689,0.11592,1626
87.8192,199.0,0.52136,0.26638,1691
19.63898,176.0,0.92044,0.03242,1883
7.91916,105.0,1.11396,0.22714,1760
16022.32618,36.0,0.26682,-0.0039,646
0.01999,28.0,1.33761,0.24338,857
2662.28249,277.0,0.47675,0.11891,372
0.01999,26.0,1.30343,0.4886,1723
0.90682,178.0,1.50895,0.23914,1562
17.57596,57.0,1.25614,0.10634,1093
1551.45858,16.0,0.61221,0.06703,66
335.91752,330.0,0.55762,0.19799,498
76.8111,13.0,0.69814,0.24812,680
0.01999,265.0,1.00002,0.0652,2207
2329.69726,66.0,0.34391,-0.01052,1265
1.55497,142.0,1.01143,0.07806,401
4150.86792,100.0,0.3205,0.03365,1317
5.36061,8.0,1.44684,0.08157,1946
5.19179,109.0,1.10116,0.09347,1303
0.01999,161.0,1.39711,0.21919,1799
67.82149,96.0,0.71532,0.13835,1633
0.01999,156.0,1.35505,0.28567,1000
25.63769,222.0,0.9494,0.18256,429
2519.47117,170.0,0.49682,0.05915,943
10.23464,18.0,0.91227,0.25738,2001
0.01999,15.0,0.65956,0.17276,871
3098.74103,233.0,0.39645,0.08168,2485
9.39408,16.0,0.97827,0.22122,1178
191.01172,60.0,0.59494,0.27239,575
6327.84769,125.0,0.52797,0.19766,1653
20004.453,130.0,0.33629,-0.03078,939
45.34424,20.0,0.86777,0.24496,223
24.20465,207.0,0.88125,0.07251,1952
17.68129,5.0,0.83195,0.24265,0
0.01999,190.0,1.40081,0.10506,986
12458.28708,118.0,0.35973,-0.02677,1972
0.01999,207.0,1.05972,0.14279,592
4.13455,214.0,1.03588,0.05554,1288
12455.26535,204.0,0.42453,0.02666,2444
1.58497,50.0,1.5838,0.23792,1979
11.56041,91.0,1.48043,0.02571,64
6216.43478,156.0,0.3226,0.02943,2132
56.74474,94.0,0.71017,0.24009,1146
100.46211,79.0,1.44416,0.18806,1823
0.01999,16.0,1.19444,0.13106,110
3.79102,130.0,0.94104,0.2068,1197
611.7471,227.0,0.57452,0.10379,2107
0.01999,32.0,0.84939,0.24425,2167
0.01999,271.0,1.69068,0.89015,1389
644.61442,96.0,0.60124,0.10063,1788
3.82695,188.0,0.92551,0.21061,847
199.55019,97.0,0.53562,0.09476,1748
125.65262,299.0,0.73183,0.15166,2426
32.0473,225.0,0.89693,0.13679,392
34.20861,161.0,1.59469,1.14805,1298
1.93076,43.0,1.66301,0.08444,1260
205.18501,170.0,0.63175,0.25142,1628
2367.31819,209.0,0.52896,0.08252,396
0.01999,134.0,1.49858,0.03246,1972
0.01999,106.0,1.05039,0.09401,752
5.73299,110.0,1.31623,0.21759,1740
0.01999,155.0,1.46741,0.4054,763
2.00316,66.0,0.97494,0.25037,1955
30.19507,87.0,0.57831,0.19115,1280
0.01999,59.0,0.94731,0.08479,812
4.04215,249.0,1.20506,0.19837,666
24.68476,133.0,0.63421,0.26255,992
0.01999,223.0,1.37281,0.2692,1138
34.0024,58.0,0.64393,0.19273,1082
20004.453,107.0,0.31211,-0.02782,1175
133.85291,110.0,0.59149,0.28107,906
5.17825,60.0,1.46194,0.15752,1750
1188.7369,229.0,0.46713,0.08336,594
16079.29381,73.0,0.27278,-0.06476,2256
0.01999,214.0,1.29594,0.22378,711
3052.02765,50.0,0.46006,0.03389,1339
2150.20804,15.0,0.33768,0.03102,1946
0.01999,137.0,1.16916,0.11572,754
22.98672,74.0,1.01922,0.22752,550
0.01999,64.0,1.35304,0.12013,61
2166.4416,298.0,0.45987,0.15991,416
21.64522,200.0,0.7499,0.13117,2074
2638.55438,117.0,0.46641,0.04673,172
705.87451,231.0,0.51269,0.09416,1269
9852.36701,70.0,0.38886,-0.01418,1460
0.01999,238.0,1.07783,0.02972,1490
0.01999,42.0,1.29526,0.49532,599
964.3157,111.0,0.54519,0.09064,1519
15814.29426,132.0,0.4643,-0.00062,1638
